Institution Code,Institution Name,City,State,Country,Institution Type,Field of study,Credential Level,Official Program Pass/Zone/Fail,Debt-to-Earnings Annual Rate,Debt (numerator),Annual Earnings (denominator),Debt-to-Earnings Annual Rate Pass/Fail/Zone,Debt-to-Earnings Discretionary Income Rate,Debt Discretionary Income Rate (numerator),Earnings Discretionary Income Rate (denominator),Debt-to-Earnings Discretionary Income Rate Pass/Fail/Zone,Mean  Annual Earnings From SSA,Median Annual Earnings from SSA,Field Study Grouped
22340,CAMERON COLLEGE,NEW ORLEANS,LA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL OFFICE ASSISTANT/SPECIALIST.,02 - ASSOCIATES DEGREE,PASS,4.15,677,16275,PASS,100,677,0,FAIL,16275,15686,Health field
22342,KEYSTONE TECHNICAL INSTITUTE,HARRISBURG,PA,United States,PROPRIETARY 2 TO 3 YEARS,CULINARY ARTS/CHEF TRAINING.,02 - ASSOCIATES DEGREE,ZONE,8.46,1764,20850,ZONE,55.21,1764,3195,FAIL,20850,20236,Others
22342,KEYSTONE TECHNICAL INSTITUTE,HARRISBURG,PA,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL ASSISTING/ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,4.31,1231,28500,PASS,11.35,1231,10845,PASS,23836,28500,Health field
22342,KEYSTONE TECHNICAL INSTITUTE,HARRISBURG,PA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.45,1222,18931,PASS,95.76,1222,1276,FAIL,17988,18931,Health field
22342,KEYSTONE TECHNICAL INSTITUTE,HARRISBURG,PA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,3.86,893,23113,PASS,16.36,893,5458,PASS,22384,23113,Health field
22342,KEYSTONE TECHNICAL INSTITUTE,HARRISBURG,PA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,5.31,1313,24721,PASS,18.58,1313,7066,PASS,23052,24721,Health field
22342,KEYSTONE TECHNICAL INSTITUTE,HARRISBURG,PA,United States,PROPRIETARY 2 TO 3 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,02 - ASSOCIATES DEGREE,PASS,7.26,1434,19739,PASS,68.8,1434,2084,FAIL,18774,19739,Health field
22346,ATLANTIC BEAUTY & SPA ACADEMY,EGG HARBOR TOWNSHIP,NJ,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,9.11,1259,13815,ZONE,100,1259,0,FAIL,13815,12117,Others
22349,ANTILLES COLLEGE OF HEALTH,SANTURCE,PR,United States,PROPRIETARY 2 TO 3 YEARS,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,14854,PASS,0,0,0,PASS,13418,14854,Health field
22349,ANTILLES COLLEGE OF HEALTH,SANTURCE,PR,United States,PROPRIETARY 2 TO 3 YEARS,SURGICAL TECHNOLOGY/TECHNOLOGIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,16975,PASS,0,0,0,PASS,15955,16975,Health field
22349,ANTILLES COLLEGE OF HEALTH,SANTURCE,PR,United States,PROPRIETARY 2 TO 3 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,7517,PASS,0,0,0,PASS,7517,5727,Health field
22356,ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES,ANGOLA,NY,United States,PUBLIC LESS THAN 2 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.29,1326,30886,PASS,10.02,1326,13231,PASS,28018,30886,Health field
22359,ACADEMY OF HAIR DESIGN #4,PEARL,MS,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,2.92,331,11305,PASS,100,331,0,FAIL,11305,9640,Others
22364,"THANH LE COLLEGE, SCHOOL OF COSMETOLOGY",GARDEN GROVE,CA,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0.1,11,10321,PASS,100,11,0,FAIL,10321,7952,Others
22364,"THANH LE COLLEGE, SCHOOL OF COSMETOLOGY",GARDEN GROVE,CA,United States,PROPRIETARY LESS THAN 2 YEARS,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,0.09,10,10493,PASS,100,10,0,FAIL,10493,9700,Others
22375,EVEREST COLLEGE,HENDERSON,NV,United States,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,ZONE,10.53,2033,19304,ZONE,123.28,2033,1649,FAIL,19097,19304,Health field
22375,EVEREST COLLEGE,HENDERSON,NV,United States,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",MEDICAL ADMINISTRATIVE/EXECUTIVE ASSISTANT AND MEDICAL SECRETARY.,01 - UNDERGRADUATE CERTIFICATE,ZONE,10.09,1455,14414,ZONE,100,1455,0,FAIL,14414,13155,Health field
22375,EVEREST COLLEGE,HENDERSON,NV,United States,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,9.4,1775,18875,ZONE,145.49,1775,1220,FAIL,16756,18875,Health field
22375,EVEREST COLLEGE,HENDERSON,NV,United States,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,ZONE,8.12,1531,18843,ZONE,128.87,1531,1188,FAIL,18843,15360,Health field
22378,SPECS HOWARD SCHOOL OF MEDIA ARTS,SOUTHFIELD,MI,United States,PROPRIETARY LESS THAN 2 YEARS,RADIO AND TELEVISION.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.4,914,20759,PASS,29.44,914,3104,ZONE,20759,17409,Others
22378,SPECS HOWARD SCHOOL OF MEDIA ARTS,SOUTHFIELD,MI,United States,PROPRIETARY LESS THAN 2 YEARS,DIGITAL COMMUNICATION AND MEDIA/MULTIMEDIA.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.9,1663,24089,PASS,25.84,1663,6434,ZONE,24089,22798,Others
22378,SPECS HOWARD SCHOOL OF MEDIA ARTS,SOUTHFIELD,MI,United States,PROPRIETARY LESS THAN 2 YEARS,GRAPHIC DESIGN.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.95,1681,28225,PASS,15.9,1681,10570,PASS,28225,25155,Others
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,12287,PASS,0,0,0,PASS,12134,12287,Others
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,CHILD CARE PROVIDER/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,9397,PASS,0,0,0,PASS,9397,8404,Others
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,BUILDING/PROPERTY MAINTENANCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,10461,PASS,0,0,0,PASS,10461,5425,Others
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,COMPUTER INSTALLATION AND REPAIR TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,14077,PASS,0,0,0,PASS,14077,9988,Sciences
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,INDUSTRIAL MECHANICS AND MAINTENANCE TECHNOLOGY.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,24311,PASS,0,0,6656,PASS,24311,23835,Sciences
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,AUTOBODY/COLLISION AND REPAIR TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,16543,PASS,0,0,0,PASS,16543,16059,Sciences
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,MOTORCYCLE MAINTENANCE AND REPAIR TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,16262,PASS,0,0,0,PASS,16262,14368,Sciences
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,METAL FABRICATOR.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,23819,PASS,0,0,6164,PASS,22193,23819,Others
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,27016,PASS,0,0,9361,PASS,26639,27016,Health field
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,14454,PASS,0,0,0,PASS,12612,14454,Health field
22379,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,United States,PUBLIC 2 TO 3 YEARS,EXECUTIVE ASSISTANT/EXECUTIVE SECRETARY.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,10943,PASS,0,0,0,PASS,10943,10863,Others
22381,MINNESOTA SCHOOL OF COSMETOLOGY,WOODBURY,MN,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,6.47,1339,20683,PASS,44.22,1339,3028,FAIL,20683,20544,Others
22385,CENTRAL STATE BEAUTY AND WELLNESS COLLEGE,OKLAHOMA CITY,OK,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,7.19,1035,14381,PASS,100,1035,0,FAIL,14381,13438,Others
22385,CENTRAL STATE BEAUTY AND WELLNESS COLLEGE,OKLAHOMA CITY,OK,United States,PROPRIETARY LESS THAN 2 YEARS,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,3.14,683,21718,PASS,16.81,683,4063,PASS,21718,15987,Others
22391,CENTRAL TEXAS BEAUTY COLLEGE 2,ROUND ROCK,TX,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,11876,PASS,0,0,0,PASS,11876,10251,Others
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.43,1311,17626,PASS,100,1311,0,FAIL,17584,17626,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.99,1307,21797,PASS,31.55,1307,4142,FAIL,20816,21797,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.44,1291,17343,PASS,100,1291,0,FAIL,17343,17020,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.71,1287,22538,PASS,26.35,1287,4883,ZONE,22538,21162,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,RESPIRATORY CARE THERAPY/THERAPIST.,02 - ASSOCIATES DEGREE,PASS,7.61,3298,43319,PASS,12.85,3298,25664,PASS,40065,43319,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,SURGICAL TECHNOLOGY/TECHNOLOGIST.,02 - ASSOCIATES DEGREE,PASS,7.37,2331,31612,PASS,16.7,2331,13957,PASS,31612,30244,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,OPTICIANRY/OPHTHALMIC DISPENSING OPTICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.91,1298,18768,PASS,116.62,1298,1113,FAIL,18377,18768,Others
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.7,1311,17019,PASS,100,1311,0,FAIL,17019,15431,Health field
22418,AMERICAN CAREER COLLEGE,LOS ANGELES,CA,United States,PROPRIETARY 2 TO 3 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,8.63,2763,32005,ZONE,19.25,2763,14350,PASS,32005,31799,Health field
22424,HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING,HENRICO,VA,United States,PUBLIC LESS THAN 2 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,0.42,151,35275,PASS,0.85,151,17620,PASS,32148,35275,Health field
22443,ACADEMY OF HAIR DESIGN #3,JACKSON,MS,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,2.91,332,11392,PASS,100,332,0,FAIL,11392,10174,Others
22443,ACADEMY OF HAIR DESIGN #3,JACKSON,MS,United States,PROPRIETARY 2 TO 3 YEARS,BARBERING/BARBER.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,12715,PASS,0,0,0,PASS,12715,10851,Others
22444,AMERICAN UNIVERSITY OF THE CARIBBEAN,CUPECOY,FC,United States,FOREIGN SCHOOLS,MEDICINE.,07 - FIRST PROFESSIONAL DEGREE,PASS,6.71,10746,160064,PASS,7.54,10746,142409,PASS,160064,148187,Others
22449,GOODWIN COLLEGE,EAST HARTFORD,CT,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",SECOND LANGUAGE LEARNING.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,18115,PASS,0,0,460,PASS,18115,13907,Education & Human Sciences
22454,KEENE BEAUTY ACADEMY,KEENE,NH,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY AND RELATED PERSONAL GROOMING ARTS, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,5.29,1035,19533,PASS,55.11,1035,1878,FAIL,19302,19533,Others
22455,FORTIS COLLEGE,WINTER PARK,FL,United States,PROPRIETARY 4 YEARS OR MORE,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,8.76,1191,13587,ZONE,100,1191,0,FAIL,13587,12302,Others
22455,FORTIS COLLEGE,WINTER PARK,FL,United States,PROPRIETARY 4 YEARS OR MORE,"HEATING, AIR CONDITIONING, VENTILATION AND REFRIGERATION MAINTENANCE TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,PASS,5.83,1610,27603,PASS,16.18,1610,9948,PASS,27346,27603,Sciences
22455,FORTIS COLLEGE,WINTER PARK,FL,United States,PROPRIETARY 4 YEARS OR MORE,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.03,1075,21363,PASS,28.99,1075,3708,ZONE,18646,21363,Health field
22455,FORTIS COLLEGE,WINTER PARK,FL,United States,PROPRIETARY 4 YEARS OR MORE,HEALTH INFORMATION/MEDICAL RECORDS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.94,1124,22747,PASS,22.07,1124,5092,ZONE,21695,22747,Health field
22455,FORTIS COLLEGE,WINTER PARK,FL,United States,PROPRIETARY 4 YEARS OR MORE,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.94,1177,16937,PASS,100,1177,0,FAIL,16617,16937,Health field
22455,FORTIS COLLEGE,WINTER PARK,FL,United States,PROPRIETARY 4 YEARS OR MORE,PHARMACY TECHNICIAN/ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,6.15,1283,20847,PASS,40.19,1283,3192,FAIL,20847,19794,Health field
22456,WARREN COUNTY CAREER CENTER,LEBANON,OH,United States,PUBLIC 2 TO 3 YEARS,LINEWORKER.,01 - UNDERGRADUATE CERTIFICATE,PASS,2.37,1311,55134,PASS,3.49,1311,37479,PASS,55134,52877,Others
22456,WARREN COUNTY CAREER CENTER,LEBANON,OH,United States,PUBLIC 2 TO 3 YEARS,"HEATING, AIR CONDITIONING, VENTILATION AND REFRIGERATION MAINTENANCE TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,PASS,2.37,874,36748,PASS,4.57,874,19093,PASS,36748,33892,Sciences
22456,WARREN COUNTY CAREER CENTER,LEBANON,OH,United States,PUBLIC 2 TO 3 YEARS,HEAVY EQUIPMENT MAINTENANCE TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,3.47,760,21879,PASS,17.99,760,4224,PASS,21879,20486,Sciences
22460,"ROSS UNIVERSITY, SCHOOL OF MEDICINE",PORTSMOUTH,FC,United States,FOREIGN SCHOOLS,MEDICINE.,07 - FIRST PROFESSIONAL DEGREE,PASS,7.17,11980,166936,PASS,8.02,11980,149281,PASS,166936,155442,Others
22463,ROSS MEDICAL EDUCATION CENTER,CINCINNATI,OH,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.65,1311,23184,PASS,23.71,1311,5529,ZONE,22139,23184,Health field
22463,ROSS MEDICAL EDUCATION CENTER,CINCINNATI,OH,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.76,1090,22886,PASS,20.83,1090,5231,ZONE,20074,22886,Health field
22463,ROSS MEDICAL EDUCATION CENTER,CINCINNATI,OH,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.15,1311,21297,PASS,35.99,1311,3642,FAIL,19783,21297,Health field
22470,NEW ENGLAND SCHOOL OF HAIR DESIGN,WEST LEBANON,NH,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,6.92,1357,19603,PASS,69.66,1357,1948,FAIL,18740,19603,Others
22482,MILAN INSTITUTE OF COSMETOLOGY,AMARILLO,TX,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,FAIL,15.54,2046,13158,FAIL,100,2046,0,FAIL,13158,11280,Others
22482,MILAN INSTITUTE OF COSMETOLOGY,AMARILLO,TX,United States,PROPRIETARY 2 TO 3 YEARS,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.67,874,15410,PASS,100,874,0,FAIL,15410,12248,Others
22482,MILAN INSTITUTE OF COSMETOLOGY,AMARILLO,TX,United States,PROPRIETARY 2 TO 3 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,ZONE,9.65,1129,11692,ZONE,100,1129,0,FAIL,11692,10102,Health field
22499,DELTA BEAUTY COLLEGE,GREENVILLE,MS,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,10528,PASS,0,0,0,PASS,10528,10477,Others
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE","HEATING, VENTILATION, AIR CONDITIONING AND REFRIGERATION ENGINEERING TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,PASS,6.95,1790,25723,PASS,22.18,1790,8068,ZONE,22688,25723,Sciences
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",ELECTRICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.97,1623,27145,PASS,17.1,1623,9490,PASS,27145,23697,Others
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,10.79,1553,14392,ZONE,100,1553,0,FAIL,14291,14392,Health field
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.64,1459,19089,PASS,101.74,1459,1434,FAIL,19089,17937,Health field
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",MEDICAL ADMINISTRATIVE/EXECUTIVE ASSISTANT AND MEDICAL SECRETARY.,01 - UNDERGRADUATE CERTIFICATE,ZONE,10.11,1574,15555,ZONE,100,1574,0,FAIL,14641,15555,Health field
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,11.98,1842,15366,ZONE,100,1842,0,FAIL,14435,15366,Health field
22506,EVEREST COLLEGE,SPRINGFIELD,MO,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.03,1314,21762,PASS,31.99,1314,4107,FAIL,20488,21762,Health field
22509,EASTERN OKLAHOMA COUNTY TECHNOLOGY CENTER SCHOOL DISTRICT #23,CHOCTAW,OK,United States,PUBLIC LESS THAN 2 YEARS,FIRE SCIENCE/FIRE-FIGHTING.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,41254,PASS,0,0,23599,PASS,38589,41254,Sciences
22512,SCHUYLKILL TECHNOLOGY CENTERS,FRACKVILLE,PA,United States,PUBLIC LESS THAN 2 YEARS,TRUCK AND BUS DRIVER/COMMERCIAL VEHICLE OPERATOR AND INSTRUCTOR.,01 - UNDERGRADUATE CERTIFICATE,PASS,1.76,504,28597,PASS,4.6,504,10942,PASS,28597,22429,Others
22512,SCHUYLKILL TECHNOLOGY CENTERS,FRACKVILLE,PA,United States,PUBLIC LESS THAN 2 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.7,1631,34697,PASS,9.57,1631,17042,PASS,34697,34601,Health field
22516,ACADEMY OF HAIR DESIGN #6 (THE),HATTIESBURG,MS,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0.97,115,11850,PASS,100,115,0,FAIL,11850,9898,Others
22516,ACADEMY OF HAIR DESIGN #6 (THE),HATTIESBURG,MS,United States,PROPRIETARY 2 TO 3 YEARS,BARBERING/BARBER.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,13912,PASS,0,0,0,PASS,13912,7959,Others
22537,INTELLITEC COLLEGE,COLORADO SPRINGS,CO,United States,PROPRIETARY 2 TO 3 YEARS,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS.,02 - ASSOCIATES DEGREE,ZONE,9.79,2096,21388,ZONE,56.14,2096,3733,FAIL,21388,17600,Others
22537,INTELLITEC COLLEGE,COLORADO SPRINGS,CO,United States,PROPRIETARY 2 TO 3 YEARS,"HEATING, AIR CONDITIONING, VENTILATION AND REFRIGERATION MAINTENANCE TECHNOLOGY/TECHNICIAN.",02 - ASSOCIATES DEGREE,PASS,6.42,2151,33464,PASS,13.6,2151,15809,PASS,32735,33464,Sciences
22537,INTELLITEC COLLEGE,COLORADO SPRINGS,CO,United States,PROPRIETARY 2 TO 3 YEARS,AUTOMOBILE/AUTOMOTIVE MECHANICS TECHNOLOGY/TECHNICIAN.,02 - ASSOCIATES DEGREE,ZONE,10.61,2131,20076,ZONE,88.02,2131,2421,FAIL,19915,20076,Sciences
22539,BERKS TECHNICAL INSTITUTE,WYOMISSING,PA,United States,PROPRIETARY 2 TO 3 YEARS,DATA PROCESSING AND DATA PROCESSING TECHNOLOGY/TECHNICIAN.,02 - ASSOCIATES DEGREE,ZONE,11.87,2414,20327,ZONE,90.34,2414,2672,FAIL,20327,18953,Sciences
22539,BERKS TECHNICAL INSTITUTE,WYOMISSING,PA,United States,PROPRIETARY 2 TO 3 YEARS,COMPUTER SUPPORT SPECIALIST.,02 - ASSOCIATES DEGREE,PASS,6.88,2230,32408,PASS,15.11,2230,14753,PASS,29128,32408,Others
22539,BERKS TECHNICAL INSTITUTE,WYOMISSING,PA,United States,PROPRIETARY 2 TO 3 YEARS,"DRAFTING AND DESIGN TECHNOLOGY/TECHNICIAN, GENERAL.",02 - ASSOCIATES DEGREE,PASS,6.01,2247,37364,PASS,11.4,2247,19709,PASS,35517,37364,Sciences
22539,BERKS TECHNICAL INSTITUTE,WYOMISSING,PA,United States,PROPRIETARY 2 TO 3 YEARS,LEGAL ASSISTANT/PARALEGAL.,02 - ASSOCIATES DEGREE,ZONE,10.75,2224,20678,ZONE,73.56,2224,3023,FAIL,20678,19666,Others
22539,BERKS TECHNICAL INSTITUTE,WYOMISSING,PA,United States,PROPRIETARY 2 TO 3 YEARS,CRIMINAL JUSTICE/SAFETY STUDIES.,02 - ASSOCIATES DEGREE,ZONE,9.86,2302,23324,ZONE,40.6,2302,5669,FAIL,23324,23203,Others
